QuestID,FactoryBWID,FactoryName,Country,AssessmentDate,year,cName,CNRR,repriskid,RRCleaned,Rrsector,doubt,handcoded,round
17610,883,"Great Union (Cambodia) Garment Co., Ltd",Cambodia,23/11/2016,2016,great union garment,,,,,0,0,0
24193,883,"Great Union (Cambodia) Garment Co., Ltd",Cambodia,12/12/2017,2017,great union garment,,,,,0,0,0
32038,883,"Great Union (Cambodia) Garment Co., Ltd",Cambodia,3/1/2019,2019,great union garment,,,,,0,0,0
38989,883,"Great Union (Cambodia) Garment Co., Ltd",Cambodia,27/02/2020,2020,great union garment,,,,,0,0,0
42372,883,"Great Union (Cambodia) Garment Co., Ltd",Cambodia,26/05/2021,2021,great union garment,,,,,0,0,0
11826,884,"Guo Xing Garments and Knitting Factory Co., Ltd.",Cambodia,2/11/2015,2015,guo xing garments and knitting factory,,,,,0,0,0
13365,885,"Guowoo (Cambodia) Co., Ltd.",Cambodia,10/2/2016,2016,guowoo,Guowoo (Cambodia) Co Ltd,2582348,guowoo,Personal and Household Goods,0,0,1
18721,885,"Guowoo (Cambodia) Co., Ltd.",Cambodia,6/2/2017,2017,guowoo,Guowoo (Cambodia) Co Ltd,2582348,guowoo,Personal and Household Goods,0,0,1
24846,885,"Guowoo (Cambodia) Co., Ltd.",Cambodia,24/01/2018,2018,guowoo,Guowoo (Cambodia) Co Ltd,2582348,guowoo,Personal and Household Goods,0,0,1
32639,885,"Guowoo (Cambodia) Co., Ltd.",Cambodia,12/2/2019,2019,guowoo,Guowoo (Cambodia) Co Ltd,2582348,guowoo,Personal and Household Goods,0,0,1
40626,885,"Guowoo (Cambodia) Co., Ltd.",Cambodia,24/11/2020,2020,guowoo,Guowoo (Cambodia) Co Ltd,2582348,guowoo,Personal and Household Goods,0,0,1
15533,886,H & L Apparel (Cambodia) Corp.,Cambodia,11/7/2016,2016,h and l apparel corp,,,,,0,0,3
14940,889,haitan hb (cambodia),Cambodia,6/6/2016,2016,haitan hb,Haitan HB (Cambodia) Co Ltd,2615755,haitan hb,Personal and Household Goods,0,0,1
22540,889,haitan hb (cambodia),Cambodia,26/09/2017,2017,haitan hb,Haitan HB (Cambodia) Co Ltd,2615755,haitan hb,Personal and Household Goods,0,0,1
29445,889,haitan hb (cambodia),Cambodia,13/09/2018,2018,haitan hb,Haitan HB (Cambodia) Co Ltd,2615755,haitan hb,Personal and Household Goods,0,0,1
38303,889,haitan hb (cambodia),Cambodia,30/01/2020,2020,haitan hb,Haitan HB (Cambodia) Co Ltd,2615755,haitan hb,Personal and Household Goods,0,0,1
42546,889,haitan hb (cambodia),Cambodia,9/6/2021,2021,haitan hb,Haitan HB (Cambodia) Co Ltd,2615755,haitan hb,Personal and Household Goods,0,0,1
9442,890,pla tina,Cambodia,25/05/2015,2015,pla tina,,,,,0,0,0
17641,890,pla tina,Cambodia,6/12/2016,2016,pla tina,,,,,0,0,0
24454,890,pla tina,Cambodia,11/12/2017,2017,pla tina,,,,,0,0,0
34076,890,pla tina,Cambodia,23/05/2019,2019,pla tina,,,,,0,0,0
11454,893,Hana Cambodia Inc.,Cambodia,18/09/2015,2015,hana cambodia inc,,,,,0,0,0
17282,893,Hana Cambodia Inc.,Cambodia,21/10/2016,2016,hana cambodia inc,,,,,0,0,0
22951,893,Hana Cambodia Inc.,Cambodia,17/10/2017,2017,hana cambodia inc,,,,,0,0,0
30673,893,Hana Cambodia Inc.,Cambodia,5/11/2018,2018,hana cambodia inc,,,,,0,0,0
37162,893,Hana Cambodia Inc.,Cambodia,15/11/2019,2019,hana cambodia inc,,,,,0,0,0
41082,893,Hana Cambodia Inc.,Cambodia,8/1/2021,2021,hana cambodia inc,,,,,0,0,0
10815,894,"Hand Seven Apparel Co., Ltd.",Cambodia,26/08/2015,2015,hand seven apparel,,,,,0,0,0
18437,894,"Hand Seven Apparel Co., Ltd.",Cambodia,10/1/2017,2017,hand seven apparel,,,,,0,0,0
25824,894,"Hand Seven Apparel Co., Ltd.",Cambodia,1/3/2018,2018,hand seven apparel,,,,,0,0,0
34182,894,"Hand Seven Apparel Co., Ltd.",Cambodia,13/06/2019,2019,hand seven apparel,,,,,0,0,0
13027,896,"Heart Enterprise (Cambodia) Co., Ltd.",Cambodia,5/1/2016,2016,heart enterprise,Heart Enterprise (Cambodia) Co Ltd,207735,heart enterprise,Personal and Household Goods,0,0,1
19140,896,"Heart Enterprise (Cambodia) Co., Ltd.",Cambodia,14/03/2017,2017,heart enterprise,Heart Enterprise (Cambodia) Co Ltd,207735,heart enterprise,Personal and Household Goods,0,0,1
26175,896,"Heart Enterprise (Cambodia) Co., Ltd.",Cambodia,14/03/2018,2018,heart enterprise,Heart Enterprise (Cambodia) Co Ltd,207735,heart enterprise,Personal and Household Goods,0,0,1
35497,896,"Heart Enterprise (Cambodia) Co., Ltd.",Cambodia,1/8/2019,2019,heart enterprise,Heart Enterprise (Cambodia) Co Ltd,207735,heart enterprise,Personal and Household Goods,0,0,1
41408,896,"Heart Enterprise (Cambodia) Co., Ltd.",Cambodia,29/01/2021,2021,heart enterprise,Heart Enterprise (Cambodia) Co Ltd,207735,heart enterprise,Personal and Household Goods,0,0,1
13339,897,Heng Shing (Cambodia) Garment Manufacturing,Cambodia,2/2/2016,2016,heng shing garment manufacturing,,,,,0,0,0
13080,900,Hong Kong Winfair Garment (Cambodia) Ltd.,Cambodia,20/01/2016,2016,hong kong winfair garment ltd,,,,,0,0,3
19504,900,Hong Kong Winfair Garment (Cambodia) Ltd.,Cambodia,9/3/2017,2017,hong kong winfair garment ltd,,,,,0,0,3
25836,900,Hong Kong Winfair Garment (Cambodia) Ltd.,Cambodia,6/3/2018,2018,hong kong winfair garment ltd,,,,,0,0,3
32998,900,Hong Kong Winfair Garment (Cambodia) Ltd.,Cambodia,21/03/2019,2019,hong kong winfair garment ltd,,,,,0,0,3
40705,900,Hong Kong Winfair Garment (Cambodia) Ltd.,Cambodia,30/11/2020,2020,hong kong winfair garment ltd,,,,,0,0,3
10206,901,"Hong Sen Textile (Cambodia) Co.,Ltd.",Cambodia,2/7/2015,2015,hong sen textile,Hong Sen Textile (Cambodia) Co Ltd,1751679,hong sen textile,Personal and Household Goods,0,0,1
13325,901,"Hong Sen Textile (Cambodia) Co.,Ltd.",Cambodia,2/2/2016,2016,hong sen textile,Hong Sen Textile (Cambodia) Co Ltd,1751679,hong sen textile,Personal and Household Goods,0,0,1
20159,901,"Hong Sen Textile (Cambodia) Co.,Ltd.",Cambodia,26/04/2017,2017,hong sen textile,Hong Sen Textile (Cambodia) Co Ltd,1751679,hong sen textile,Personal and Household Goods,0,0,1
27048,901,"Hong Sen Textile (Cambodia) Co.,Ltd.",Cambodia,9/5/2018,2018,hong sen textile,Hong Sen Textile (Cambodia) Co Ltd,1751679,hong sen textile,Personal and Household Goods,0,0,1
35185,901,"Hong Sen Textile (Cambodia) Co.,Ltd.",Cambodia,22/07/2019,2019,hong sen textile,Hong Sen Textile (Cambodia) Co Ltd,1751679,hong sen textile,Personal and Household Goods,0,0,1
12460,902,"HongDou International Garment Co., Ltd.",Cambodia,2/12/2015,2015,hongdou international garment,,,,,0,0,0
18346,902,"HongDou International Garment Co., Ltd.",Cambodia,17/01/2017,2017,hongdou international garment,,,,,0,0,0
26152,902,"HongDou International Garment Co., Ltd.",Cambodia,4/4/2018,2018,hongdou international garment,,,,,0,0,0
33631,902,"HongDou International Garment Co., Ltd.",Cambodia,1/4/2019,2019,hongdou international garment,,,,,0,0,0
42486,902,"HongDou International Garment Co., Ltd.",Cambodia,27/05/2021,2021,hongdou international garment,,,,,0,0,0
10447,903,"Hongs One (Cambodia) Garment Co., Ltd.",Cambodia,7/7/2015,2015,hongs one garment,,,,,0,0,0
15477,903,"Hongs One (Cambodia) Garment Co., Ltd.",Cambodia,5/7/2016,2016,hongs one garment,,,,,0,0,0
20774,903,"Hongs One (Cambodia) Garment Co., Ltd.",Cambodia,4/7/2017,2017,hongs one garment,,,,,0,0,0
27999,903,"Hongs One (Cambodia) Garment Co., Ltd.",Cambodia,21/06/2018,2018,hongs one garment,,,,,0,0,0
34332,903,"Hongs One (Cambodia) Garment Co., Ltd.",Cambodia,25/06/2019,2019,hongs one garment,,,,,0,0,0
39965,903,"Hongs One (Cambodia) Garment Co., Ltd.",Cambodia,11/9/2020,2020,hongs one garment,,,,,0,0,0
43235,903,"Hongs One (Cambodia) Garment Co., Ltd.",Cambodia,18/08/2021,2021,hongs one garment,,,,,0,0,0
11618,906,"Asia Dong Run Import Export Co., Ltd",Cambodia,23/09/2015,2015,asia dong run import export,,,,,0,0,0
19514,906,"Asia Dong Run Import Export Co., Ltd",Cambodia,22/02/2017,2017,asia dong run import export,,,,,0,0,0
31838,906,"Asia Dong Run Import Export Co., Ltd",Cambodia,10/1/2019,2019,asia dong run import export,,,,,0,0,0
9932,907,Hoyear (Cambodia) Garment Ltd.,Cambodia,2/7/2015,2015,hoyear garment ltd,Hoyear Cambodia Garment Ltd,2592896,hoyear cambodia garment ltd,Personal and Household Goods,0,1,2
15773,907,Hoyear (Cambodia) Garment Ltd.,Cambodia,21/07/2016,2016,hoyear garment ltd,Hoyear Cambodia Garment Ltd,2592896,hoyear cambodia garment ltd,Personal and Household Goods,0,1,2
21817,907,Hoyear (Cambodia) Garment Ltd.,Cambodia,16/08/2017,2017,hoyear garment ltd,Hoyear Cambodia Garment Ltd,2592896,hoyear cambodia garment ltd,Personal and Household Goods,0,1,2
29387,907,Hoyear (Cambodia) Garment Ltd.,Cambodia,28/08/2018,2018,hoyear garment ltd,Hoyear Cambodia Garment Ltd,2592896,hoyear cambodia garment ltd,Personal and Household Goods,0,1,2
36262,907,Hoyear (Cambodia) Garment Ltd.,Cambodia,19/09/2019,2019,hoyear garment ltd,Hoyear Cambodia Garment Ltd,2592896,hoyear cambodia garment ltd,Personal and Household Goods,0,1,2
42837,907,Hoyear (Cambodia) Garment Ltd.,Cambodia,13/07/2021,2021,hoyear garment ltd,Hoyear Cambodia Garment Ltd,2592896,hoyear cambodia garment ltd,Personal and Household Goods,0,1,2
10567,909,"Hulu Garment Co., Ltd.",Cambodia,24/08/2015,2015,hulu garment,Hulu Garment Co Ltd,2280002,hulu garment,Personal and Household Goods,0,0,1
16403,909,"Hulu Garment Co., Ltd.",Cambodia,1/9/2016,2016,hulu garment,Hulu Garment Co Ltd,2280002,hulu garment,Personal and Household Goods,0,0,1
22727,909,"Hulu Garment Co., Ltd.",Cambodia,10/10/2017,2017,hulu garment,Hulu Garment Co Ltd,2280002,hulu garment,Personal and Household Goods,0,0,1
30086,909,"Hulu Garment Co., Ltd.",Cambodia,27/09/2018,2018,hulu garment,Hulu Garment Co Ltd,2280002,hulu garment,Personal and Household Goods,0,0,1
38232,909,"Hulu Garment Co., Ltd.",Cambodia,21/01/2020,2020,hulu garment,Hulu Garment Co Ltd,2280002,hulu garment,Personal and Household Goods,0,0,1
42817,909,"Hulu Garment Co., Ltd.",Cambodia,1/7/2021,2021,hulu garment,Hulu Garment Co Ltd,2280002,hulu garment,Personal and Household Goods,0,0,1
9321,911,Hung Wah (Cambodia) Garment Manufacturing Ltd. (Branch 1),Cambodia,4/5/2015,2015,hung wah garment manufacturing ltd,Hung Wah (Cambodia) Garment Manufacturing Ltd,201526,hung wah garment manufacturing ltd,Personal and Household Goods,0,0,1
14428,911,Hung Wah (Cambodia) Garment Manufacturing Ltd. (Branch 1),Cambodia,9/5/2016,2016,hung wah garment manufacturing ltd,Hung Wah (Cambodia) Garment Manufacturing Ltd,201526,hung wah garment manufacturing ltd,Personal and Household Goods,0,0,1
20644,911,Hung Wah (Cambodia) Garment Manufacturing Ltd. (Branch 1),Cambodia,25/05/2017,2017,hung wah garment manufacturing ltd,Hung Wah (Cambodia) Garment Manufacturing Ltd,201526,hung wah garment manufacturing ltd,Personal and Household Goods,0,0,1
29341,911,Hung Wah (Cambodia) Garment Manufacturing Ltd. (Branch 1),Cambodia,1/8/2018,2018,hung wah garment manufacturing ltd,Hung Wah (Cambodia) Garment Manufacturing Ltd,201526,hung wah garment manufacturing ltd,Personal and Household Goods,0,0,1
35268,911,Hung Wah (Cambodia) Garment Manufacturing Ltd. (Branch 1),Cambodia,8/8/2019,2019,hung wah garment manufacturing ltd,Hung Wah (Cambodia) Garment Manufacturing Ltd,201526,hung wah garment manufacturing ltd,Personal and Household Goods,0,0,1
40242,911,Hung Wah (Cambodia) Garment Manufacturing Ltd. (Branch 1),Cambodia,7/10/2020,2020,hung wah garment manufacturing ltd,Hung Wah (Cambodia) Garment Manufacturing Ltd,201526,hung wah garment manufacturing ltd,Personal and Household Goods,0,0,1
43574,911,Hung Wah (Cambodia) Garment Manufacturing Ltd. (Branch 1),Cambodia,1/9/2021,2021,hung wah garment manufacturing ltd,Hung Wah (Cambodia) Garment Manufacturing Ltd,201526,hung wah garment manufacturing ltd,Personal and Household Goods,0,0,1
10566,912,Hung Wah (Cambodia) Garment Manufacturing Ltd. (Branch 2),Cambodia,12/8/2015,2015,hung wah garment manufacturing ltd,Hung Wah (Cambodia) Garment Manufacturing Ltd,201526,hung wah garment manufacturing ltd,Personal and Household Goods,0,0,1
15339,912,Hung Wah (Cambodia) Garment Manufacturing Ltd. (Branch 2),Cambodia,2/6/2016,2016,hung wah garment manufacturing ltd,Hung Wah (Cambodia) Garment Manufacturing Ltd,201526,hung wah garment manufacturing ltd,Personal and Household Goods,0,0,1
19759,912,Hung Wah (Cambodia) Garment Manufacturing Ltd. (Branch 2),Cambodia,21/03/2017,2017,hung wah garment manufacturing ltd,Hung Wah (Cambodia) Garment Manufacturing Ltd,201526,hung wah garment manufacturing ltd,Personal and Household Goods,0,0,1
26633,912,Hung Wah (Cambodia) Garment Manufacturing Ltd. (Branch 2),Cambodia,26/04/2018,2018,hung wah garment manufacturing ltd,Hung Wah (Cambodia) Garment Manufacturing Ltd,201526,hung wah garment manufacturing ltd,Personal and Household Goods,0,0,1
33801,912,Hung Wah (Cambodia) Garment Manufacturing Ltd. (Branch 2),Cambodia,23/04/2019,2019,hung wah garment manufacturing ltd,Hung Wah (Cambodia) Garment Manufacturing Ltd,201526,hung wah garment manufacturing ltd,Personal and Household Goods,0,0,1
41577,912,Hung Wah (Cambodia) Garment Manufacturing Ltd. (Branch 2),Cambodia,13/01/2021,2021,hung wah garment manufacturing ltd,Hung Wah (Cambodia) Garment Manufacturing Ltd,201526,hung wah garment manufacturing ltd,Personal and Household Goods,0,0,1
10870,913,"Iberasia Co., Ltd.",Cambodia,26/08/2015,2015,iberasia,,,,,0,0,0
16722,913,"Iberasia Co., Ltd.",Cambodia,22/09/2016,2016,iberasia,,,,,0,0,0
23786,913,"Iberasia Co., Ltd.",Cambodia,5/12/2017,2017,iberasia,,,,,0,0,0
11987,914,"In Fong Garment Co., Ltd.",Cambodia,4/11/2015,2015,in fong garment,,,,,0,0,0
19980,914,"In Fong Garment Co., Ltd.",Cambodia,25/04/2017,2017,in fong garment,,,,,0,0,0
27918,914,"In Fong Garment Co., Ltd.",Cambodia,4/7/2018,2018,in fong garment,,,,,0,0,0
41504,914,"In Fong Garment Co., Ltd.",Cambodia,17/02/2021,2021,in fong garment,,,,,0,0,0
13865,915,"In Jae Garment Co., Ltd.",Cambodia,14/03/2016,2016,in jae garment,,,,,0,0,0
19660,915,"In Jae Garment Co., Ltd.",Cambodia,20/04/2017,2017,in jae garment,,,,,0,0,0
26813,915,"In Jae Garment Co., Ltd.",Cambodia,26/04/2018,2018,in jae garment,,,,,0,0,0
33648,915,"In Jae Garment Co., Ltd.",Cambodia,23/04/2019,2019,in jae garment,,,,,0,0,0
39709,915,"In Jae Garment Co., Ltd.",Cambodia,11/8/2020,2020,in jae garment,,,,,0,0,0
42561,915,"In Jae Garment Co., Ltd.",Cambodia,3/6/2021,2021,in jae garment,,,,,0,0,0
9573,916,"Inter Hopewell Garment Co., Ltd.",Cambodia,21/05/2015,2015,inter hopewell garment,,,,,0,0,0
15240,916,"Inter Hopewell Garment Co., Ltd.",Cambodia,8/6/2016,2016,inter hopewell garment,,,,,0,0,0
21167,916,"Inter Hopewell Garment Co., Ltd.",Cambodia,5/7/2017,2017,inter hopewell garment,,,,,0,0,0
16133,917,"International Fashion Royal Co., Ltd.",Cambodia,14/07/2016,2016,international fashion royal,,,,,0,0,0
21244,917,"International Fashion Royal Co., Ltd.",Cambodia,25/07/2017,2017,international fashion royal,,,,,0,0,0
37839,917,"International Fashion Royal Co., Ltd.",Cambodia,23/12/2019,2019,international fashion royal,,,,,0,0,0
10551,919,"J S D Textile (Cambodia) Co.,Ltd.",Cambodia,3/8/2015,2015,j s d textile,JSD Textile (Cambodia) Co Ltd,132272,jsd textile,Personal and Household Goods,0,0,2
16384,919,"J S D Textile (Cambodia) Co.,Ltd.",Cambodia,30/08/2016,2016,j s d textile,JSD Textile (Cambodia) Co Ltd,132272,jsd textile,Personal and Household Goods,0,0,2
22916,919,"J S D Textile (Cambodia) Co.,Ltd.",Cambodia,4/10/2017,2017,j s d textile,JSD Textile (Cambodia) Co Ltd,132272,jsd textile,Personal and Household Goods,0,0,2
30024,919,"J S D Textile (Cambodia) Co.,Ltd.",Cambodia,27/09/2018,2018,j s d textile,JSD Textile (Cambodia) Co Ltd,132272,jsd textile,Personal and Household Goods,0,0,2
43163,919,"J S D Textile (Cambodia) Co.,Ltd.",Cambodia,5/8/2021,2021,j s d textile,JSD Textile (Cambodia) Co Ltd,132272,jsd textile,Personal and Household Goods,0,0,2
12754,920,"Jacqsintex Industries Cambodia Co., Ltd.",Cambodia,28/12/2015,2015,jacqsintex industries cambodia,,,,,0,0,0
18817,920,"Jacqsintex Industries Cambodia Co., Ltd.",Cambodia,31/01/2017,2017,jacqsintex industries cambodia,,,,,0,0,0
24832,920,"Jacqsintex Industries Cambodia Co., Ltd.",Cambodia,24/01/2018,2018,jacqsintex industries cambodia,,,,,0,0,0
32281,920,"Jacqsintex Industries Cambodia Co., Ltd.",Cambodia,20/02/2019,2019,jacqsintex industries cambodia,,,,,0,0,0
38987,920,"Jacqsintex Industries Cambodia Co., Ltd.",Cambodia,5/3/2020,2020,jacqsintex industries cambodia,,,,,0,0,0
17650,921,"Japan Rocks.S.E.A (Phnom Penh) Co.,Ltd",Cambodia,18/11/2016,2016,japan rocks.s.e.a,,,,,0,0,0
27269,921,"Japan Rocks.S.E.A (Phnom Penh) Co.,Ltd",Cambodia,5/3/2018,2018,japan rocks.s.e.a,,,,,0,0,0
34555,921,"Japan Rocks.S.E.A (Phnom Penh) Co.,Ltd",Cambodia,23/05/2019,2019,japan rocks.s.e.a,,,,,0,0,0
43391,921,"Japan Rocks.S.E.A (Phnom Penh) Co.,Ltd",Cambodia,20/08/2021,2021,japan rocks.s.e.a,,,,,0,0,0
14972,922,Jie Wei (Cambodia) Garment Factory Ltd.,Cambodia,25/05/2016,2016,jie wei garment factory ltd,,,,,0,0,0
20683,922,Jie Wei (Cambodia) Garment Factory Ltd.,Cambodia,13/06/2017,2017,jie wei garment factory ltd,,,,,0,0,0
26001,922,Jie Wei (Cambodia) Garment Factory Ltd.,Cambodia,19/03/2018,2018,jie wei garment factory ltd,,,,,0,0,0
32330,922,Jie Wei (Cambodia) Garment Factory Ltd.,Cambodia,26/02/2019,2019,jie wei garment factory ltd,,,,,0,0,0
40612,922,Jie Wei (Cambodia) Garment Factory Ltd.,Cambodia,16/10/2020,2020,jie wei garment factory ltd,,,,,0,0,0
11406,923,Jinmyung Garment Development Corp.,Cambodia,23/10/2015,2015,jinmyung garment development corp,,,,,0,0,0
17224,923,Jinmyung Garment Development Corp.,Cambodia,14/10/2016,2016,jinmyung garment development corp,,,,,0,0,0
23155,923,Jinmyung Garment Development Corp.,Cambodia,13/10/2017,2017,jinmyung garment development corp,,,,,0,0,0
30604,923,Jinmyung Garment Development Corp.,Cambodia,19/10/2018,2018,jinmyung garment development corp,,,,,0,0,0
36694,923,Jinmyung Garment Development Corp.,Cambodia,14/10/2019,2019,jinmyung garment development corp,,,,,0,0,0
40550,923,Jinmyung Garment Development Corp.,Cambodia,5/11/2020,2020,jinmyung garment development corp,,,,,0,0,0
9902,924,wan he da manufacturing,Cambodia,23/06/2015,2015,wan he da manufacturing,Wan He Da Manufacturing Co Ltd,2666173,wan he da manufacturing,Personal and Household Goods,0,0,1
15522,924,wan he da manufacturing,Cambodia,5/7/2016,2016,wan he da manufacturing,Wan He Da Manufacturing Co Ltd,2666173,wan he da manufacturing,Personal and Household Goods,0,0,1
20757,924,wan he da manufacturing,Cambodia,22/06/2017,2017,wan he da manufacturing,Wan He Da Manufacturing Co Ltd,2666173,wan he da manufacturing,Personal and Household Goods,0,0,1
28593,924,wan he da manufacturing,Cambodia,17/07/2018,2018,wan he da manufacturing,Wan He Da Manufacturing Co Ltd,2666173,wan he da manufacturing,Personal and Household Goods,0,0,1
35472,924,wan he da manufacturing,Cambodia,19/08/2019,2019,wan he da manufacturing,Wan He Da Manufacturing Co Ltd,2666173,wan he da manufacturing,Personal and Household Goods,0,0,1
40379,924,wan he da manufacturing,Cambodia,3/11/2020,2020,wan he da manufacturing,Wan He Da Manufacturing Co Ltd,2666173,wan he da manufacturing,Personal and Household Goods,0,0,1
9431,925,"Jiun Ye Garment (Cambodia) Co., Ltd.",Cambodia,3/6/2015,2015,jiun ye garment,Jiun Ye Garment (Cambodia) Co Ltd,636235,jiun ye garment,Personal and Household Goods,0,0,1
15756,925,"Jiun Ye Garment (Cambodia) Co., Ltd.",Cambodia,13/07/2016,2016,jiun ye garment,Jiun Ye Garment (Cambodia) Co Ltd,636235,jiun ye garment,Personal and Household Goods,0,0,1
21118,925,"Jiun Ye Garment (Cambodia) Co., Ltd.",Cambodia,17/07/2017,2017,jiun ye garment,Jiun Ye Garment (Cambodia) Co Ltd,636235,jiun ye garment,Personal and Household Goods,0,0,1
29185,925,"Jiun Ye Garment (Cambodia) Co., Ltd.",Cambodia,24/07/2018,2018,jiun ye garment,Jiun Ye Garment (Cambodia) Co Ltd,636235,jiun ye garment,Personal and Household Goods,0,0,1
35959,925,"Jiun Ye Garment (Cambodia) Co., Ltd.",Cambodia,22/08/2019,2019,jiun ye garment,Jiun Ye Garment (Cambodia) Co Ltd,636235,jiun ye garment,Personal and Household Goods,0,0,1
11180,927,"Juan Shi Garment Co., Ltd (formerly Chean Ping Garment)",Cambodia,2/9/2015,2015,juan shi garment  (formerly chean ping garment),,,,,0,0,0
13935,928,Judy Mao Garment Ind. Ltd.,Cambodia,3/3/2016,2016,judy mao garment ind. ltd,,,,,0,0,0
19778,928,Judy Mao Garment Ind. Ltd.,Cambodia,5/4/2017,2017,judy mao garment ind. ltd,,,,,0,0,0
